timestamps,TP9,AF7,AF8,TP10,Right AUX
1741724774.534,-130.371,264.160,-1000.000,-195.801,0.000
1741724774.538,999.512,999.512,-1000.000,999.512,0.000
1741724774.542,948.730,903.809,-1000.000,959.473,0.000
1741724774.546,947.754,975.098,-1000.000,943.359,0.000
1741724774.549,976.074,970.703,-1000.000,978.027,0.000
1741724774.553,970.215,970.703,-1000.000,970.703,0.000
1741724774.557,969.727,970.703,-1000.000,970.703,0.000
1741724774.561,970.215,970.703,-1000.000,970.215,0.000
1741724774.565,970.215,970.703,-1000.000,970.215,0.000
1741724774.569,969.727,970.703,-1000.000,970.703,0.000
1741724774.573,970.215,970.703,-1000.000,970.703,0.000
1741724774.577,970.215,970.703,-1000.000,970.703,0.000
1741724774.581,969.727,970.703,-1000.000,970.215,0.000
1741724774.585,970.215,970.703,-1000.000,970.215,0.000
1741724774.589,969.727,970.703,-1000.000,970.215,0.000
1741724774.592,970.215,970.703,-1000.000,970.703,0.000
1741724774.596,970.215,970.703,-1000.000,970.215,0.000
1741724774.600,970.215,970.703,-1000.000,970.215,0.000
1741724774.604,970.215,970.703,-1000.000,970.703,0.000
1741724774.608,970.215,970.703,-1000.000,970.703,0.000
1741724774.612,970.215,970.703,-1000.000,970.703,0.000
1741724774.616,970.215,970.703,-1000.000,970.215,0.000
1741724774.620,970.215,970.703,-1000.000,970.215,0.000
1741724774.624,970.215,970.703,-1000.000,970.703,0.000
1741724774.628,970.215,969.238,-1000.000,970.703,0.000
1741724774.632,970.215,988.770,-1000.000,987.305,0.000
1741724774.635,970.215,910.645,-1000.000,909.180,0.000
1741724774.639,979.980,999.512,-1000.000,999.512,0.000
1741724774.643,933.594,855.957,-1000.000,821.289,0.000
1741724774.647,973.633,-594.238,-1000.000,-644.043,0.000
1741724774.651,996.582,-1000.000,-1000.000,-1000.000,0.000
1741724774.655,-332.520,-925.293,-1000.000,-927.246,0.000
1741724774.659,-1000.000,-1000.000,-949.707,-1000.000,0.000
1741724774.663,-862.793,-1000.000,-1000.000,-1000.000,0.000
1741724774.667,-1000.000,-1000.000,-884.766,-1000.000,0.000
1741724774.671,-659.668,-1000.000,491.699,-1000.000,0.000
1741724774.674,718.262,-1000.000,999.512,-1000.000,0.000
1741724774.678,999.512,-1000.000,906.250,-1000.000,0.000
1741724774.682,762.695,-1000.000,980.469,-1000.000,0.000
1741724774.686,-621.582,-1000.000,971.680,-1000.000,0.000
1741724774.690,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.694,-927.246,-1000.000,971.191,-1000.000,0.000
1741724774.698,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.702,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.706,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.710,-1000.000,-1000.000,970.215,-1000.000,0.000
1741724774.714,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.717,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.721,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.725,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.729,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.733,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.737,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.741,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.745,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.749,-942.383,-996.582,970.703,-974.121,0.000
1741724774.753,-1000.000,-947.754,970.703,-984.375,0.000
1741724774.757,-891.113,-1000.000,970.703,-1000.000,0.000
1741724774.760,566.406,-199.707,970.703,159.180,0.000
1741724774.764,999.512,999.512,970.215,999.512,0.000
1741724774.768,895.020,958.984,970.703,915.039,0.000
1741724774.772,985.840,943.359,970.703,967.773,0.000
1741724774.776,969.727,978.027,970.215,971.680,0.000
1741724774.780,969.727,970.215,970.703,970.215,0.000
1741724774.784,969.727,970.703,970.215,970.215,0.000
1741724774.788,969.727,979.980,970.215,970.215,0.000
1741724774.792,969.727,934.570,970.215,970.215,0.000
1741724774.796,969.727,972.168,970.215,970.215,0.000
1741724774.800,969.727,998.047,970.703,970.215,0.000
1741724774.803,969.727,-323.242,970.703,970.215,0.000
1741724774.807,969.727,-1000.000,970.703,970.215,0.000
1741724774.811,970.215,-1000.000,970.703,970.215,0.000
1741724774.815,969.727,-252.441,970.703,970.215,0.000
1741724774.819,969.727,999.512,970.215,970.703,0.000
1741724774.823,969.727,-272.949,970.703,970.703,0.000
1741724774.827,969.727,-1000.000,970.703,970.703,0.000
1741724774.831,970.215,-926.758,970.215,970.703,0.000
1741724774.835,969.727,-1000.000,970.215,970.215,0.000
1741724774.839,969.727,-1000.000,970.703,970.215,0.000
1741724774.843,970.215,-1000.000,970.703,970.703,0.000
1741724774.846,969.727,-1000.000,970.215,970.215,0.000
1741724774.850,969.727,-1000.000,970.215,970.215,0.000
1741724774.854,969.727,-941.406,970.703,970.215,0.000
1741724774.858,969.727,-1000.000,970.703,970.215,0.000
1741724774.862,970.215,-912.109,970.703,970.703,0.000
1741724774.866,969.727,575.195,970.215,970.215,0.000
1741724774.870,985.352,999.512,970.215,970.215,0.000
1741724774.874,897.461,-354.980,970.703,970.215,0.000
1741724774.878,999.512,-1000.000,970.215,970.703,0.000
1741724774.882,584.473,-934.082,970.215,970.215,0.000
1741724774.885,-868.652,-1000.000,970.703,970.215,0.000
1741724774.889,-1000.000,-1000.000,970.703,970.215,0.000
1741724774.893,-941.406,-1000.000,970.703,970.703,0.000
1741724774.897,-1000.000,-1000.000,970.703,970.703,0.000
1741724774.901,-1000.000,-1000.000,970.215,970.703,0.000
1741724774.905,-1000.000,-1000.000,970.703,970.703,0.000
1741724774.909,-1000.000,-1000.000,970.703,970.703,0.000
1741724774.913,-1000.000,-1000.000,970.703,970.703,0.000
1741724774.917,-1000.000,-1000.000,970.703,970.215,0.000
1741724774.921,-1000.000,-1000.000,970.215,970.703,0.000
1741724774.925,-1000.000,-1000.000,970.215,970.703,0.000
1741724774.928,-1000.000,-1000.000,970.215,970.215,0.000
1741724774.932,-1000.000,-1000.000,970.215,970.215,0.000
1741724774.936,-1000.000,-1000.000,970.703,970.703,0.000
1741724774.940,-1000.000,-1000.000,970.215,970.215,0.000
1741724774.944,-1000.000,-1000.000,970.215,970.215,0.000
1741724774.948,-1000.000,-1000.000,970.703,970.215,0.000
1741724774.952,-1000.000,-1000.000,970.215,970.703,0.000
1741724774.956,-1000.000,-1000.000,970.215,970.703,0.000
1741724774.960,-1000.000,-1000.000,970.703,970.703,0.000
1741724774.964,-1000.000,-1000.000,970.215,987.305,0.000
1741724774.967,-1000.000,-1000.000,970.703,912.109,0.000
1741724774.971,-1000.000,-1000.000,970.703,999.512,0.000
1741724774.975,-1000.000,-1000.000,970.703,856.934,0.000
1741724774.979,-1000.000,-1000.000,970.703,-602.539,0.000
1741724774.983,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.987,-1000.000,-1000.000,970.703,-925.781,0.000
1741724774.991,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.995,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724774.999,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724775.003,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724775.007,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724775.010,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724775.014,-1000.000,-1000.000,970.703,-1000.000,0.000
1741724775.018,-1000.000,-1000.000,974.121,-1000.000,0.000
1741724775.022,-1000.000,-1000.000,958.008,-1000.000,0.000
1741724775.026,-1000.000,-1000.000,985.352,-1000.000,0.000
1741724775.030,-1000.000,-933.105,956.543,-1000.000,0.000
1741724775.034,-1000.000,-1000.000,627.930,-1000.000,0.000
1741724775.038,-1000.000,-776.855,717.773,-1000.000,0.000
1741724775.042,-1000.000,700.684,708.984,-1000.000,0.000
1741724775.046,-1000.000,999.512,353.516,-1000.000,0.000
1741724775.050,-1000.000,900.879,448.730,-1000.000,0.000
1741724775.053,-1000.000,988.281,645.508,-1000.000,0.000
1741724775.057,-1000.000,970.703,373.535,-1000.000,0.000
1741724775.061,-1000.000,970.703,-174.805,-1000.000,0.000
1741724775.065,-1000.000,970.703,-372.559,-1000.000,0.000
1741724775.069,-1000.000,970.703,-58.594,-1000.000,0.000
1741724775.073,-1000.000,984.863,179.199,-1000.000,0.000
1741724775.077,-1000.000,901.367,11.719,-1000.000,0.000
1741724775.081,-1000.000,999.512,-11.719,-1000.000,0.000
1741724775.085,-1000.000,528.809,115.723,-1000.000,0.000
1741724775.089,-1000.000,-811.523,226.074,-1000.000,0.000
1741724775.092,-1000.000,-1000.000,242.676,-1000.000,0.000
1741724775.096,-1000.000,-656.738,169.434,-1000.000,0.000
1741724775.100,-1000.000,764.160,217.773,-1000.000,0.000
1741724775.104,-1000.000,998.535,70.312,-1000.000,0.000
1741724775.108,-1000.000,943.848,-19.043,-1000.000,0.000
1741724775.112,-1000.000,922.852,-327.148,-1000.000,0.000
1741724775.116,-1000.000,-523.926,-809.570,-1000.000,0.000
1741724775.120,-1000.000,-1000.000,-803.711,-1000.000,0.000
1741724775.124,-1000.000,-926.270,-927.246,-1000.000,0.000
1741724775.128,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724775.132,-1000.000,-953.125,-988.281,-1000.000,0.000
1741724775.135,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724775.139,-1000.000,-824.707,-1000.000,-1000.000,0.000
1741724775.143,-1000.000,552.734,-1000.000,-1000.000,0.000
1741724775.147,-1000.000,999.512,-1000.000,-1000.000,0.000
1741724775.151,-1000.000,859.863,-1000.000,-1000.000,0.000
1741724775.155,-1000.000,999.512,-1000.000,-1000.000,0.000
1741724775.159,-1000.000,-68.359,-1000.000,-1000.000,0.000
1741724775.163,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724775.167,-1000.000,457.520,-1000.000,-1000.000,0.000
1741724775.171,-1000.000,999.512,-1000.000,-1000.000,0.000
1741724775.175,-1000.000,893.555,-1000.000,-1000.000,0.000
1741724775.178,-1000.000,981.934,-999.023,-1000.000,0.000
1741724775.182,-1000.000,970.703,-993.164,-1000.000,0.000
1741724775.186,-1000.000,970.703,-1000.000,-1000.000,0.000
1741724775.190,-1000.000,970.703,-851.562,-1000.000,0.000
1741724775.194,-1000.000,970.703,-790.527,-1000.000,0.000
1741724775.198,-1000.000,988.281,-1000.000,-1000.000,0.000
1741724775.202,-1000.000,906.738,-1000.000,-1000.000,0.000
1741724775.206,-1000.000,999.512,-993.164,-1000.000,0.000
1741724775.210,-1000.000,845.703,-1000.000,-1000.000,0.000
1741724775.214,-1000.000,-754.395,-999.023,-1000.000,0.000
1741724775.218,-1000.000,-947.266,-1000.000,-1000.000,0.000
1741724775.221,-1000.000,695.801,-951.172,-1000.000,0.000
1741724775.225,-1000.000,999.512,-937.012,-1000.000,0.000
1741724775.229,-1000.000,897.949,-987.305,-1000.000,0.000
1741724775.233,-1000.000,987.305,-1000.000,-1000.000,0.000
1741724775.237,-1000.000,970.703,-879.395,-1000.000,0.000
1741724775.241,-1000.000,970.703,-885.742,-1000.000,0.000
1741724775.245,-1000.000,970.703,-1000.000,-1000.000,0.000
1741724775.249,-1000.000,970.703,-997.070,-1000.000,0.000
1741724775.253,-1000.000,970.703,-999.023,-1000.000,0.000
1741724775.257,-1000.000,970.703,-1000.000,-1000.000,0.000
1741724775.260,-1000.000,970.703,-1000.000,-1000.000,0.000
1741724775.264,-1000.000,970.703,-999.512,-1000.000,0.000
1741724775.268,-1000.000,970.703,-1000.000,-1000.000,0.000
1741724775.272,-1000.000,970.703,-973.633,-1000.000,0.000
1741724775.276,-1000.000,970.703,-963.867,-1000.000,0.000
1741724775.280,-1000.000,970.703,-1000.000,-1000.000,0.000
1741724775.284,-938.965,970.703,-950.684,-1000.000,0.000
1741724775.288,-1000.000,970.703,-945.801,-1000.000,0.000
1741724775.292,-832.520,970.703,-1000.000,-1000.000,0.000
1741724775.296,628.418,970.703,-999.512,-1000.000,0.000
1741724775.300,999.512,970.703,-999.512,-1000.000,0.000
1741724775.303,897.949,970.703,-1000.000,-1000.000,0.000
1741724775.307,986.328,970.703,-1000.000,-1000.000,0.000
1741724775.311,970.215,970.703,-1000.000,-1000.000,0.000
1741724775.315,970.215,970.703,-1000.000,-1000.000,0.000
1741724775.319,970.215,970.703,-994.629,-1000.000,0.000
1741724775.323,969.727,970.703,-982.910,-981.445,0.000
1741724775.327,970.215,970.703,-1000.000,-971.680,0.000
1741724775.331,970.215,970.703,-906.250,-1000.000,0.000
1741724775.335,970.215,970.703,-714.355,43.457,0.000
1741724775.339,970.215,970.703,-693.359,999.512,0.000
1741724775.343,970.215,970.703,-917.480,928.223,0.000
1741724775.346,969.727,970.703,-1000.000,960.449,0.000
1741724775.350,969.727,970.703,-981.445,973.633,0.000
1741724775.354,970.215,970.703,-995.117,970.703,0.000
1741724775.358,970.215,970.703,-993.164,970.215,0.000
1741724775.362,969.727,970.703,-1000.000,970.215,0.000
1741724775.366,969.727,970.703,-919.922,970.703,0.000
1741724775.370,970.215,970.703,-649.902,970.215,0.000
1741724775.374,970.215,970.703,-641.602,970.215,0.000
1741724775.378,969.727,970.703,-552.734,970.215,0.000
1741724775.382,975.098,974.121,-262.695,980.957,0.000
1741724775.385,948.730,958.008,-569.824,931.152,0.000
1741724775.389,944.336,931.152,-562.012,980.957,0.000
1741724775.393,999.512,999.512,-724.609,977.539,0.000
1741724775.397,-128.906,12.695,-803.223,-370.117,0.000
1741724775.401,-1000.000,-1000.000,-636.230,-1000.000,0.000
1741724775.405,-948.730,-966.797,-954.102,-931.152,0.000
1741724775.409,-994.629,-984.863,-1000.000,-1000.000,0.000
1741724775.413,-1000.000,-1000.000,-983.398,-1000.000,0.000
1741724775.417,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724775.421,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724775.425,-1000.000,-1000.000,-968.750,-1000.000,0.000
1741724775.428,-1000.000,-1000.000,-986.328,-1000.000,0.000
1741724775.432,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724775.436,-1000.000,-1000.000,-997.070,-1000.000,0.000
1741724775.440,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724775.444,-1000.000,-1000.000,-998.535,-1000.000,0.000
1741724775.448,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1741724775.452,-1000.000,-1000.000,-995.605,-1000.000,0.000
1741724775.456,-1000.000,-1000.000,-973.145,-1000.000,0.000
1741724775.460,-972.168,-963.379,-993.652,-976.562,0.000
1741724775.464,-985.352,-1000.000,-1000.000,-979.004,0.000
1741724775.468,-1000.000,-1000.000,-997.559,-1000.000,0.000
1741724775.471,198.730,310.059,-971.680,129.395,0.000
1741724775.475,999.512,999.512,-980.469,999.512,0.000
1741724775.479,906.738,900.879,-1000.000,916.016,0.000
1741724775.483,971.191,977.539,-891.602,966.309,0.000
1741724775.487,970.215,970.703,-651.855,971.680,0.000
1741724775.491,970.215,970.703,-510.254,970.215,0.000
1741724775.495,969.727,970.703,-523.438,970.215,0.000
1741724775.499,969.727,970.215,-394.043,970.215,0.000
1741724775.503,969.727,970.703,187.988,970.703,0.000
1741724775.507,969.727,970.703,249.512,970.703,0.000
1741724775.510,969.727,970.703,-273.926,970.703,0.000
1741724775.514,970.215,970.703,-427.734,970.703,0.000
1741724775.518,969.727,970.703,83.984,970.703,0.000
1741724775.522,969.727,970.703,325.684,970.703,0.000
1741724775.526,969.727,970.703,-98.145,970.703,0.000
1741724775.530,969.727,970.215,-167.480,970.703,0.000
1741724775.534,969.727,970.703,-103.027,970.703,0.000
1741724775.538,969.727,970.703,64.941,970.215,0.000
1741724775.542,969.727,970.703,214.355,970.703,0.000
1741724775.546,969.727,970.703,-13.184,970.703,0.000
1741724775.550,970.215,970.703,-309.570,970.703,0.000
1741724775.553,969.727,970.703,-62.500,970.215,0.000
1741724775.557,969.727,970.215,366.699,970.215,0.000
1741724775.561,986.328,987.305,138.672,986.816,0.000
1741724775.565,912.109,911.133,-17.090,912.598,0.000
1741724775.569,999.512,999.512,304.199,999.512,0.000
1741724775.573,860.352,843.262,200.195,860.840,0.000
1741724775.577,-597.168,-619.141,24.414,-597.168,0.000
1741724775.581,-1000.000,-1000.000,-267.090,-1000.000,0.000
1741724775.585,-925.781,-926.270,-350.098,-925.293,0.000
1741724775.589,-1000.000,-1000.000,-384.766,-1000.000,0.000
1741724775.593,-1000.000,-1000.000,-626.953,-1000.000,0.000
1741724775.596,-1000.000,-1000.000,-775.391,-1000.000,0.000
1741724775.600,-1000.000,-1000.000,-750.977,-1000.000,0.000
1741724775.604,-1000.000,-1000.000,-750.488,-1000.000,0.000
1741724775.608,-1000.000,-1000.000,-664.062,-1000.000,0.000
1741724775.612,-1000.000,-1000.000,-684.570,-1000.000,0.000
1741724775.616,-1000.000,-1000.000,-479.492,-1000.000,0.000
1741724775.620,-1000.000,-1000.000,-340.332,-1000.000,0.000
1741724775.624,-1000.000,-1000.000,-482.422,-1000.000,0.000
1741724775.628,-1000.000,-1000.000,-587.402,-1000.000,0.000
1741724775.632,-1000.000,-1000.000,-669.434,-1000.000,0.000
1741724775.635,-1000.000,-1000.000,-395.996,-1000.000,0.000
1741724775.639,-1000.000,-1000.000,-351.562,-1000.000,0.000
1741724775.643,-1000.000,-1000.000,-572.754,-1000.000,0.000
1741724775.647,-963.379,-945.312,-675.293,-966.309,0.000
1741724775.651,-1000.000,-1000.000,-618.164,-998.047,0.000
1741724775.655,-1000.000,-914.062,-593.262,-1000.000,0.000
1741724775.659,307.129,530.762,-447.754,273.438,0.000
1741724775.663,999.512,999.512,-295.898,999.512,0.000
1741724775.667,899.902,895.508,-234.863,902.832,0.000
1741724775.671,976.562,985.352,-82.520,975.586,0.000
1741724775.675,969.727,970.215,-245.117,970.703,0.000
1741724775.678,969.727,970.703,-472.656,970.215,0.000
1741724775.682,969.727,970.703,-479.004,970.215,0.000
1741724775.686,969.727,970.703,-292.480,970.215,0.000
1741724775.690,970.215,970.703,122.559,970.215,0.000
1741724775.694,969.727,970.703,53.223,970.215,0.000
1741724775.698,969.727,970.703,-163.086,970.215,0.000
1741724775.702,969.727,970.703,33.203,970.215,0.000
1741724775.706,969.727,970.703,459.473,970.215,0.000
1741724775.710,969.727,970.703,556.152,970.215,0.000
1741724775.714,969.727,970.703,377.930,970.215,0.000
1741724775.718,969.727,970.703,160.156,970.215,0.000
1741724775.721,969.727,970.703,39.551,970.703,0.000
1741724775.725,969.727,970.703,34.180,970.215,0.000
1741724775.729,969.727,970.703,71.289,970.215,0.000
1741724775.733,969.727,970.703,97.656,970.703,0.000
1741724775.737,969.727,970.703,272.461,970.703,0.000
1741724775.741,969.727,970.215,142.090,970.215,0.000
1741724775.745,971.680,974.121,2.441,972.656,0.000
1741724775.749,967.285,958.008,102.539,968.750,0.000
1741724775.753,916.016,931.152,526.367,916.504,0.000
1741724775.757,999.512,999.512,582.031,999.512,0.000
1741724775.760,182.617,18.555,67.383,203.125,0.000
1741724775.764,-1000.000,-1000.000,68.359,-1000.000,0.000
1741724775.768,-990.723,-967.773,220.703,-994.629,0.000
1741724775.772,-972.168,-984.375,240.723,-970.215,0.000
1741724775.776,-1000.000,-1000.000,-161.621,-1000.000,0.000
1741724775.780,-1000.000,-1000.000,-492.188,-1000.000,0.000
1741724775.784,-1000.000,-1000.000,-243.652,-1000.000,0.000
1741724775.788,-1000.000,-1000.000,-156.738,-1000.000,0.000
1741724775.792,-1000.000,-1000.000,-325.195,-1000.000,0.000
1741724775.796,-1000.000,-1000.000,-640.625,-1000.000,0.000
1741724775.800,-1000.000,-1000.000,-535.645,-1000.000,0.000
1741724775.803,-1000.000,-1000.000,-39.551,-1000.000,0.000
1741724775.807,-1000.000,-1000.000,-97.656,-1000.000,0.000
1741724775.811,-1000.000,-1000.000,-547.852,-1000.000,0.000
1741724775.815,-1000.000,-1000.000,-866.211,-1000.000,0.000
1741724775.819,-1000.000,-1000.000,-495.605,-1000.000,0.000
1741724775.823,-1000.000,-1000.000,-197.754,-1000.000,0.000
1741724775.827,-1000.000,-1000.000,-539.062,-1000.000,0.000
1741724775.831,-940.430,-932.617,-666.016,-939.941,0.000
1741724775.835,-1000.000,-1000.000,-326.660,-1000.000,0.000
1741724775.839,-871.094,-770.020,-169.922,-864.258,0.000
1741724775.843,592.773,708.984,-311.523,601.074,0.000
1741724775.846,999.512,999.512,-88.379,999.512,0.000
1741724775.850,895.996,901.367,125.488,896.484,0.000
1741724775.854,986.328,988.281,2.930,986.816,0.000
1741724775.858,969.727,970.215,42.480,970.703,0.000
1741724775.862,969.727,970.703,23.926,970.215,0.000
1741724775.866,969.727,970.703,-15.137,970.215,0.000
1741724775.870,969.727,970.215,83.984,970.703,0.000
1741724775.874,969.727,970.215,291.504,970.703,0.000
1741724775.878,969.727,970.703,-62.988,970.703,0.000
1741724775.882,969.727,970.703,-274.902,970.215,0.000
1741724775.886,969.727,970.703,19.531,970.215,0.000
1741724775.889,969.727,970.703,334.473,970.215,0.000
1741724775.893,969.727,970.703,498.047,970.215,0.000
1741724775.897,970.703,974.121,709.473,971.191,0.000
1741724775.901,976.074,958.984,676.758,978.516,0.000
1741724775.905,905.273,929.688,661.621,904.297,0.000
1741724775.909,999.512,999.512,554.688,999.512,0.000
1741724775.913,349.609,36.621,94.727,393.066,0.000
1741724775.917,-983.887,-1000.000,244.141,-961.426,0.000
1741724775.921,-1000.000,-970.703,389.160,-1000.000,0.000
1741724775.925,-959.473,-982.910,-7.812,-956.055,0.000
1741724775.928,-1000.000,-1000.000,-167.480,-1000.000,0.000
1741724775.932,-1000.000,-1000.000,-242.676,-1000.000,0.000
1741724775.936,-1000.000,-1000.000,-248.047,-1000.000,0.000
1741724775.940,-1000.000,-1000.000,83.984,-1000.000,0.000
1741724775.944,-942.383,-932.129,33.691,-941.895,0.000
1741724775.948,-1000.000,-1000.000,-415.527,-1000.000,0.000
1741724775.952,-891.113,-758.301,-289.551,-887.207,0.000
1741724775.956,566.895,720.215,-35.156,572.266,0.000
1741724775.960,999.512,999.512,-48.340,999.512,0.000
1741724775.964,895.020,901.855,-27.832,895.996,0.000
1741724775.968,985.840,987.793,-146.484,986.816,0.000
1741724775.971,970.215,970.215,-0.488,970.215,0.000
1741724775.975,969.727,970.703,131.348,970.215,0.000
1741724775.979,969.727,970.703,121.094,970.703,0.000
1741724775.983,969.727,970.703,393.066,970.703,0.000
1741724775.987,969.727,970.215,833.496,970.215,0.000
1741724775.991,969.727,970.215,928.711,970.215,0.000
1741724775.995,969.727,970.215,591.309,970.215,0.000
1741724775.999,969.727,970.215,533.691,970.215,0.000
1741724776.003,970.215,970.703,583.496,970.215,0.000
1741724776.007,980.957,986.328,477.051,977.539,0.000
1741724776.010,929.199,914.551,541.992,942.383,0.000
1741724776.014,980.957,999.512,590.332,956.543,0.000
1741724776.018,979.004,877.930,437.012,999.512,0.000
1741724776.022,-381.836,-570.312,587.402,-220.215,0.000
1741724776.026,-1000.000,-1000.000,503.418,-1000.000,0.000
1741724776.030,-928.711,-925.293,92.773,-939.941,0.000
1741724776.034,-1000.000,-1000.000,280.762,-1000.000,0.000
1741724776.038,-1000.000,-1000.000,423.828,-1000.000,0.000
1741724776.042,-1000.000,-1000.000,223.633,-1000.000,0.000
1741724776.046,-1000.000,-1000.000,-341.797,-1000.000,0.000
1741724776.050,-1000.000,-1000.000,-520.996,-1000.000,0.000
1741724776.053,-1000.000,-1000.000,-64.941,-1000.000,0.000
1741724776.057,-1000.000,-1000.000,-73.730,-1000.000,0.000
1741724776.061,0.000,-1000.000,-487.793,-1000.000,0.000
1741724776.065,0.000,-1000.000,-382.812,-1000.000,0.000
1741724776.069,0.000,-1000.000,68.848,-1000.000,0.000
1741724776.073,0.000,-955.078,4.883,-988.770,0.000
1741724776.077,0.000,-1000.000,-407.715,-959.473,0.000
1741724776.081,0.000,-980.469,-170.410,-1000.000,0.000
1741724776.085,0.000,409.668,-51.758,-66.895,0.000
1741724776.089,0.000,999.512,-94.727,999.512,0.000
1741724776.093,0.000,897.461,17.578,940.918,0.000
1741724776.096,0.000,981.445,-57.617,952.637,0.000
1741724776.100,0.000,970.703,13.672,975.586,0.000
1741724776.104,0.000,970.703,64.453,970.703,0.000
1741724776.108,969.727,970.703,30.762,970.215,0.000
1741724776.112,969.727,970.215,-226.074,970.215,0.000
1741724776.116,969.727,970.703,-94.238,970.215,0.000
1741724776.120,969.727,970.703,388.672,970.215,0.000
1741724776.124,969.727,970.703,441.895,970.215,0.000
1741724776.128,969.727,970.703,410.645,970.215,0.000
1741724776.132,969.727,970.215,134.766,970.703,0.000
1741724776.136,969.727,970.703,33.691,970.215,0.000
1741724776.139,969.727,970.703,-1.465,970.215,0.000
1741724776.143,969.727,970.703,-225.098,970.215,0.000
1741724776.147,969.727,970.703,-29.297,971.191,0.000
1741724776.151,987.305,988.281,248.535,981.445,0.000
1741724776.155,899.902,901.855,261.230,905.762,0.000
1741724776.159,999.512,999.512,129.883,999.512,0.000
1741724776.163,710.938,727.539,-93.750,528.809,0.000
1741724776.167,-770.996,-754.883,97.168,-867.676,0.000
1741724776.171,-1000.000,-1000.000,280.273,-1000.000,0.000
1741724776.175,-932.129,-931.152,464.844,-945.801,0.000
1741724776.178,-1000.000,-1000.000,578.125,-1000.000,0.000
1741724776.182,-1000.000,-1000.000,290.527,-1000.000,0.000
1741724776.186,-1000.000,-1000.000,181.152,-1000.000,0.000
1741724776.190,-1000.000,-1000.000,127.930,-1000.000,0.000
1741724776.194,-1000.000,-1000.000,-272.949,-1000.000,0.000
1741724776.198,-1000.000,-1000.000,-566.406,-1000.000,0.000
1741724776.202,-1000.000,-1000.000,-400.391,-1000.000,0.000
1741724776.206,-1000.000,-1000.000,3.418,-1000.000,0.000
1741724776.210,-1000.000,-1000.000,-339.844,-1000.000,0.000
1741724776.214,-942.383,-938.477,-775.879,-942.383,0.000
1741724776.218,-1000.000,-1000.000,-575.684,-1000.000,0.000
1741724776.221,-891.113,-843.262,-181.641,-891.113,0.000
1741724776.225,566.406,624.023,-77.637,566.895,0.000
1741724776.229,999.512,999.512,-573.242,999.512,0.000
1741724776.233,895.508,897.949,-757.812,895.508,0.000
1741724776.237,985.840,987.305,-138.672,986.328,0.000
1741724776.241,969.727,970.215,-35.156,970.703,0.000
1741724776.245,969.727,970.703,-433.105,970.215,0.000
1741724776.249,969.727,970.703,-406.250,970.215,0.000
1741724776.253,969.727,970.703,36.621,970.215,0.000
1741724776.257,969.727,970.215,92.773,970.703,0.000
1741724776.261,969.727,970.215,-96.680,970.703,0.000
1741724776.264,969.727,970.703,161.621,970.215,0.000
1741724776.268,969.727,970.215,526.367,970.215,0.000
1741724776.272,969.727,987.305,834.473,970.215,0.000
1741724776.276,984.863,898.926,744.629,986.816,0.000
1741724776.280,905.273,999.512,582.520,912.598,0.000
1741724776.284,999.512,655.273,679.688,999.512,0.000
1741724776.288,691.406,-816.406,369.629,860.840,0.000
1741724776.292,-751.953,-1000.000,669.922,-597.168,0.000
1741724776.296,-1000.000,-936.035,746.582,-1000.000,0.000
1741724776.300,-935.059,-1000.000,285.156,-925.293,0.000
1741724776.304,-1000.000,-1000.000,187.500,-1000.000,0.000
1741724776.307,-1000.000,-1000.000,165.527,-1000.000,0.000
1741724776.311,-1000.000,-1000.000,-52.734,-1000.000,0.000
1741724776.315,-1000.000,-1000.000,-212.402,-1000.000,0.000
1741724776.319,-1000.000,-1000.000,236.328,-1000.000,0.000
1741724776.323,-1000.000,-1000.000,430.664,-1000.000,0.000
